"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"1888",2068,103,1141,13,"English","solid things",0.8,"striped things",0.2,"polka-dotted things",0.5,"blue things",0.2,"red things",0.85,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,112,NA,121,121,"cloud",321212,NA,"True","prior_inference",1,2,3,10,4,4,NA,NA,NA,0.53333,0.13333,0.33333,0.12903,0.54839,0.32258,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.44397,0.2227,0.33333,0.2227,0.44397,0.33333,321212,61.6774851078252
"1889",2069,103,925,14,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,332,NA,332,223,"polka-dotted",212121,NA,"False","prior_inference",2,1,3,18,18,23,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.66667,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212121,153.782735274405
"1890",2070,103,1338,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,132,NA,121,222,"polka-dotted",122122,NA,"False","prior_inference",2,1,3,16,4,14,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0,0.66667,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122122,153.997598605799
"1901",2081,104,2238,6,"English","solid things",0.35,"striped things",1,"polka-dotted things",0,"clouds",0,"circles",1,"squares",0.3,NA,NA,NA,NA,NA,NA,NA,221,NA,231,211,"blue",323211,NA,"True","prior_inference",3,2,1,5,8,2,0,0.76923,0.23077,0.25926,0.74074,0,NA,NA,NA,0.33333,0.33333,0.33333,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0.33333,0.33333,0.33333,323211,60.795262847773
"1902",2082,104,377,7,"English","clouds",0.85,"circles",0.35,"squares",0,"blue things",0,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,113,NA,123,323,"solid",122132,NA,"False","prior_inference",2,1,3,19,22,24,0.70833,0.29167,0,NA,NA,NA,0,0,1,0.66667,0.33333,0,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.66667,0,0.33333,0.33333,0.33333,0.33333,123221,1.70624532443959
"1903",2083,104,1357,8,"English","solid things",0,"striped things",0.1,"polka-dotted things",0,"clouds",1,"circles",0.2,"squares",0.15,NA,NA,NA,NA,NA,NA,NA,113,NA,212,311,"green",113211,NA,"False","prior_inference",3,2,1,19,11,3,0.74074,0.14815,0.11111,0,1,0,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0,0,1,1,0,0,0.33333,0.33333,0.33333,0,0,1,113211,60.0996434591677
"1904",2084,104,1586,9,"English","clouds",0.05,"circles",0,"squares",1,"solid things",1,"striped things",0,"polka-dotted things",0.1,NA,NA,NA,NA,NA,NA,NA,311,NA,311,131,"blue",322121,NA,"True","prior_inference",3,1,2,3,3,7,0.04762,0,0.95238,0.90909,0,0.09091,NA,NA,NA,0,0.33333,0.66667,0.66667,0.33333,0,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.66667,0.33333,0,0.33333,0.33333,0.33333,322121,32.6121925010779
"1905",2085,104,1902,10,"English","solid things",0.25,"striped things",0.15,"polka-dotted things",1,"clouds",0.1,"circles",1,"squares",0,NA,NA,NA,NA,NA,NA,NA,233,NA,312,311,"green",111212,NA,"False","prior_inference",3,2,1,26,12,3,0.09091,0.90909,0,0.17857,0.10714,0.71429,NA,NA,NA,0.33333,0.66667,0,0,0.33333,0.66667,0,0,1,0.33333,0.66667,0,0,0.33333,0.66667,0,0,1,111212,41.5866747126407
"1906",2086,104,1587,11,"English","blue things",0,"red things",1,"green things",0,"clouds",0.9,"circles",0,"squares",0,NA,NA,NA,NA,NA,NA,NA,112,NA,112,313,"solid",322121,NA,"True","prior_inference",2,3,1,10,10,21,1,0,0,NA,NA,NA,0,1,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,322121,0.810930216216329
"1907",2087,104,708,12,"English","blue things",0.05,"red things",0,"green things",1,"clouds",0,"circles",1,"squares",0,NA,NA,NA,NA,NA,NA,NA,223,NA,323,232,"striped",212122,NA,"True","prior_inference",2,3,1,23,24,17,0,1,0,NA,NA,NA,0.04762,0,0.95238,0.33333,0.66667,0,0.33333,0.66667,0,0.33333,0,0.66667,0.33333,0.66667,0,0.33333,0.66667,0,0.33333,0,0.66667,212122,0.843937224814421
"1908",2088,104,591,13,"English","solid things",0,"striped things",0.15,"polka-dotted things",1,"clouds",0.15,"circles",0.75,"squares",0.85,NA,NA,NA,NA,NA,NA,NA,331,NA,311,312,"blue",213212,NA,"True","prior_inference",3,2,1,9,3,12,0.08571,0.42857,0.48571,0,0.13043,0.86957,NA,NA,NA,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.66667,0,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.66667,0,0.33333,213212,1.59448789858844
"1909",2089,104,1161,14,"English","blue things",0,"red things",1,"green things",0,"solid things",1,"striped things",0,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,312,NA,311,112,"square",212232,NA,"True","prior_inference",1,3,2,12,3,10,NA,NA,NA,1,0,0,0,1,0,0,0.33333,0.66667,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0,0.66667,0.33333,213222,1.50407739677627
"1910",2090,104,1874,15,"English","clouds",0,"circles",0.6,"squares",0.9,"solid things",0,"striped things",0.1,"polka-dotted things",0.3,NA,NA,NA,NA,NA,NA,NA,333,NA,322,322,"green",123212,NA,"False","prior_inference",3,1,2,27,15,15,0,0.4,0.6,0,0.25,0.75,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.66667,123212,58.3979288826152
"1921",2101,105,75,6,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,332,NA,212,221,"square",122111,NA,"False","prior_inference",1,2,3,18,11,5,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0,0,1,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122111,228.915669458211
"1922",2102,105,403,7,"English","clouds",0,"circles",0.8,"squares",0,"solid things",0,"striped things",0,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,233,NA,313,113,"green",321112,NA,"True","prior_inference",3,1,2,26,21,19,0,1,0,0,0,1,NA,NA,NA,0,1,0,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.07963,0.84073,0.07963,0.05768,0.33333,0.60898,0.33333,0.33333,0.33333,321211,0.405465108108164
"1923",2103,105,445,8,"English","clouds",0.5,"circles",1,"squares",0,"blue things",0.7,"red things",0.05,"green things",0.05,NA,NA,NA,NA,NA,NA,NA,211,NA,313,312,"solid",321112,NA,"True","prior_inference",2,1,3,2,21,12,0.33333,0.66667,0,NA,NA,NA,0.875,0.0625,0.0625,0.33333,0.66667,0,0.33333,0.33333,0.33333,1,0,0,0.33333,0.60898,0.05768,0.33333,0.33333,0.33333,0.84073,0.07963,0.07963,321211,29.4188278307204
"1924",2104,105,642,9,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,222,NA,322,111,"circle",112121,NA,"False","prior_inference",1,3,2,14,15,1,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0,0.66667,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112121,153.399139641983
"1925",2105,105,2053,10,"English","solid things",1,"striped things",0,"polka-dotted things",0.05,"blue things",0,"red things",0,"green things",0.75,NA,NA,NA,NA,NA,NA,NA,213,NA,221,232,"circle",321111,NA,"True","prior_inference",1,2,3,20,5,17,NA,NA,NA,0.95238,0,0.04762,0,0,1,0.33333,0.33333,0.33333,1,0,0,0,0,1,0.33333,0.33333,0.33333,0.84073,0.07963,0.07963,0.07963,0.07963,0.84073,321111,10.9646909190193
"1926",2106,105,1726,11,"English","solid things",0.5,"striped things",0.2,"polka-dotted things",1,"blue things",0.65,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,331,NA,321,122,"square",212112,NA,"True","prior_inference",1,2,3,9,6,13,NA,NA,NA,0.29412,0.11765,0.58824,0.39394,0.30303,0.30303,0,0.33333,0.66667,0.33333,0,0.66667,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.09269,0.57397,0.33333,0.33333,0.33333,212112,97.2275031876567
"1927",2107,105,1868,12,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,312,NA,222,222,"square",123212,NA,"False","prior_inference",1,3,2,12,14,14,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123212,77.8431762755729
"1928",2108,105,46,13,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,221,NA,232,332,"striped",122112,NA,"False","prior_inference",2,3,1,5,17,18,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122112,153.444133807896
"1929",2109,105,448,14,"English","solid things",0,"striped things",0.5,"polka-dotted things",1,"clouds",0,"circles",0,"squares",0.7,NA,NA,NA,NA,NA,NA,NA,331,NA,111,211,"blue",321112,NA,"True","prior_inference",3,2,1,9,1,2,0,0,1,0,0.33333,0.66667,NA,NA,NA,0,0,1,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.07963,0.07963,0.84073,0.05768,0.33333,0.60898,0.33333,0.33333,0.33333,321211,0.636514168294813
"1930",2110,105,2025,15,"English","blue things",0.5,"red things",0.8,"green things",0,"solid things",1,"striped things",0.5,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,112,NA,113,132,"cloud",322122,NA,"True","prior_inference",1,3,2,10,19,16,NA,NA,NA,0.66667,0.33333,0,0.38462,0.61538,0,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.56832,0.33333,0.09835,0.33333,0.56832,0.09835,322122,1.30857434584911
"1941",2141,107,1406,6,"english","solid things",0.85,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.15,"red things",0.5,"green things",0.05,NA,NA,NA,NA,NA,NA,NA,312,NA,322,331,"square",322111,NA,"True","prior_inference",1,2,3,12,15,9,NA,NA,NA,0.45946,0.27027,0.27027,0.21429,0.71429,0.07143,0.33333,0.33333,0.33333,1,0,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.96407,0.01796,0.01796,0.02353,0.64314,0.33333,322111,174.11161229866
"1942",2142,107,173,7,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.15,"red things",0.5,"green things",0.9,NA,NA,NA,NA,NA,NA,NA,233,NA,231,231,"circle",323212,NA,"True","prior_inference",1,2,3,26,8,8,NA,NA,NA,0.33333,0.33333,0.33333,0.09677,0.32258,0.58065,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.0122,0.33333,0.65447,323212,24.0107548065767
"1943",2143,107,2236,8,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.95,"circles",0.15,"squares",0.15,NA,NA,NA,NA,NA,NA,NA,122,NA,322,222,"red",323211,NA,"True","prior_inference",3,2,1,13,15,14,0.76,0.12,0.12,0.33333,0.33333,0.33333,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.96407,0.01796,0.01796,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,56.3606545205252
"1944",2144,107,1106,9,"english","blue things",0.5,"red things",0.95,"green things",0.05,"clouds",0.05,"circles",0.5,"squares",0.9,NA,NA,NA,NA,NA,NA,NA,332,NA,133,133,"polka-dotted",321212,NA,"True","prior_inference",2,3,1,18,25,25,0.03448,0.34483,0.62069,NA,NA,NA,0.33333,0.63333,0.03333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.0122,0.33333,0.65447,0.33333,0.33333,0.33333,0.33333,0.65447,0.0122,321212,16.8962277854063
"1945",2145,107,1959,10,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,332,NA,332,332,"red",323232,NA,"False","prior_inference",3,2,1,18,18,18,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"1946",2146,107,2029,11,"english","clouds",0.5,"circles",0.9,"squares",0.1,"solid things",0.9,"striped things",0.5,"polka-dotted things",0.1,NA,NA,NA,NA,NA,NA,NA,211,NA,231,311,"blue",322122,NA,"True","prior_inference",3,1,2,2,8,3,0.33333,0.6,0.06667,0.6,0.33333,0.06667,NA,NA,NA,0.33333,0.66667,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.64314,0.02353,0.64314,0.33333,0.02353,0.33333,0.33333,0.33333,322122,31.8817432857689
"1947",2147,107,95,12,"english","solid things",0.85,"striped things",0.5,"polka-dotted things",0.2,"blue things",0.15,"red things",0.2,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,113,NA,212,231,"cloud",122111,NA,"False","prior_inference",1,2,3,19,11,8,NA,NA,NA,0.54839,0.32258,0.12903,0.17647,0.23529,0.58824,0.66667,0,0.33333,0.66667,0.33333,0,0,0,1,0.61844,0.04823,0.33333,0.60891,0.33333,0.05775,0.06746,0.06746,0.86508,122111,124.35083248807
"1948",2148,107,718,13,"english","solid things",0.5,"striped things",0.9,"polka-dotted things",0.2,"clouds",0.5,"circles",0.75,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,221,NA,231,122,"blue",212122,NA,"True","prior_inference",3,2,1,5,8,13,0.28571,0.42857,0.28571,0.3125,0.5625,0.125,NA,NA,NA,0,0.66667,0.33333,0.33333,0.66667,0,0.66667,0,0.33333,0.08517,0.5815,0.33333,0.33333,0.65177,0.0149,0.5815,0.08517,0.33333,212122,95.1624514512005
"1949",2149,107,1671,14,"english","blue things",0.5,"red things",0.9,"green things",0.25,"clouds",0.8,"circles",0.5,"squares",0.25,NA,NA,NA,NA,NA,NA,NA,122,NA,313,313,"striped",121212,NA,"False","prior_inference",2,3,1,13,21,21,0.51613,0.32258,0.16129,NA,NA,NA,0.30303,0.54545,0.15152,0.66667,0.33333,0,0,0.66667,0.33333,0.33333,0.66667,0,0.61844,0.33333,0.04823,0.04823,0.61844,0.33333,0.33333,0.61844,0.04823,121212,72.8231947477049
"1950",2150,107,801,15,"english","blue things",0.5,"red things",0.5,"green things",0.85,"clouds",0.75,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,113,NA,131,222,"solid",112111,NA,"False","prior_inference",2,3,1,19,7,14,0.42857,0.28571,0.28571,NA,NA,NA,0.27027,0.27027,0.45946,0.66667,0,0.33333,1,0,0,0,0,1,0.60891,0.05775,0.33333,0.86508,0.06746,0.06746,0.06746,0.06746,0.86508,112111,189.612407059936
"1961",2161,108,1808,6,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,113,NA,133,231,"solid",122121,NA,"False","prior_inference",2,3,1,19,25,8,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0.33333,0,0,0.33333,0.66667,0.34243,0.32424,0.33333,0.34755,0.33333,0.31912,0.32424,0.33333,0.34243,122121,154.12633679519
"1962",2162,108,18,7,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,221,NA,213,113,"blue",122112,NA,"False","prior_inference",3,1,2,5,20,19,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0,0.66667,0.33333,0,0.66667,0.33333,0.66667,0.33333,0,0.32424,0.34243,0.33333,0.31912,0.34755,0.33333,0.34755,0.33333,0.31912,122112,154.283462034977
"1963",2163,108,201,8,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,221,NA,221,213,"striped",212132,NA,"False","prior_inference",2,3,1,5,5,20,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.3284,0.33826,0.33333,0.33826,0.33333,0.3284,213221,78.0878568658636
"1964",2164,108,2008,9,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.95,"blue things",1,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,131,NA,132,111,"cloud",322122,NA,"True","prior_inference",1,2,3,7,16,1,NA,NA,NA,0.25641,0.25641,0.48718,0.5,0.25,0.25,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.27468,0.33333,0.39199,0.39199,0.27468,0.33333,322122,117.416200951171
"1965",2165,108,418,10,"English","clouds",1,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",1,NA,NA,NA,NA,NA,NA,NA,133,NA,232,332,"polka-dotted",321112,NA,"True","prior_inference",2,1,3,25,17,18,0.5,0.25,0.25,NA,NA,NA,0.25,0.25,0.5,1,0,0,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.48109,0.25946,0.25946,0.33333,0.33333,0.33333,0.33333,0.23357,0.43309,321211,173.272633877802
"1966",2166,108,776,11,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",1,"blue things",0.5,"red things",0.5,"green things",1,NA,NA,NA,NA,NA,NA,NA,133,NA,112,312,"cloud",211212,NA,"True","prior_inference",1,2,3,25,10,12,NA,NA,NA,0.25,0.25,0.5,0.25,0.25,0.5,0.66667,0.33333,0,0,0.33333,0.66667,0.33333,0,0.66667,0.33826,0.33333,0.3284,0.25678,0.33333,0.40989,0.33333,0.25678,0.40989,211212,116.175872725599
"1967",2167,108,1558,12,"English","blue things",0.5,"red things",1,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,332,NA,332,311,"square",322121,NA,"True","prior_inference",1,3,2,18,18,3,NA,NA,NA,0.25,0.25,0.5,0.25,0.5,0.25,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.27468,0.33333,0.39199,0.27468,0.39199,0.33333,322121,115.940184865919
"1968",2168,108,1710,13,"English","clouds",1,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,123,NA,323,311,"striped",212112,NA,"True","prior_inference",2,1,3,22,24,3,0.5,0.25,0.25,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0.33333,0,0,0.66667,0.33333,0,0.33333,0.66667,0.40989,0.33333,0.25678,0.3284,0.33826,0.33333,0.3284,0.33333,0.33826,212112,135.077180939995
"1969",2169,108,117,14,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,332,NA,312,221,"square",212111,NA,"True","prior_inference",1,3,2,18,12,5,NA,NA,NA,0.25,0.25,0.5,0.33333,0.33333,0.33333,0.33333,0,0.66667,0,0,1,0,0.66667,0.33333,0.33333,0.3284,0.33826,0.23587,0.32679,0.43734,0.3284,0.33826,0.33333,212111,191.991706503862
"1970",2170,108,536,15,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,322,NA,323,311,"red",112132,NA,"False","prior_inference",3,2,1,15,24,3,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,1,0,0.33333,0.33333,0.33333,0.32424,0.34243,0.33333,0.32372,0.35256,0.32372,113221,78.1617806862631
"1981",2221,111,1535,6,"English","blue things",1,"red things",0,"green things",0.2,"clouds",1,"circles",0.6,"squares",0,NA,NA,NA,NA,NA,NA,NA,111,NA,113,313,"solid",322112,NA,"True","prior_inference",2,3,1,1,19,21,0.625,0.375,0,NA,NA,NA,0.83333,0,0.16667,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.66667,0.33333,0,322112,39.4472786254937
"1982",2222,111,1453,7,"English","solid things",0.35,"striped things",0,"polka-dotted things",1,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,331,NA,211,221,"square",123211,NA,"False","prior_inference",1,2,3,9,2,5,NA,NA,NA,0.25926,0,0.74074,1,0,0,0.33333,0,0.66667,0,0,1,0.33333,0.33333,0.33333,0.33333,0,0.66667,0,0,1,0.33333,0.33333,0.33333,123211,60.2320212906402
"1983",2223,111,1057,8,"English","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,221,NA,311,111,"circle",113212,NA,"False","prior_inference",1,2,3,5,3,1,NA,NA,NA,0,1,0,1,0,0,0,1,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,0,1,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,113212,1.50407739677627
"1984",2224,111,31,9,"English","solid things",1,"striped things",0,"polka-dotted things",1,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,131,NA,233,223,"cloud",122112,NA,"False","prior_inference",1,2,3,7,26,23,NA,NA,NA,0.5,0,0.5,1,0,0,0.66667,0,0.33333,0.33333,0,0.66667,0.66667,0.33333,0,0.66667,0,0.33333,0.33333,0,0.66667,0.66667,0.33333,0,122112,1.1575038064963
"1985",2225,111,464,10,"English","blue things",0,"red things",1,"green things",0,"solid things",0,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,222,NA,211,133,"circle",211111,NA,"True","prior_inference",1,3,2,14,2,25,NA,NA,NA,0,1,0,0,1,0,0,0.66667,0.33333,0,1,0,0,1,0,0,0.66667,0.33333,0,1,0,0,1,0,211111,9.16689030899737e-98
"1986",2226,111,779,11,"English","solid things",1,"striped things",0,"polka-dotted things",1,"blue things",0,"red things",1,"green things",0,NA,NA,NA,NA,NA,NA,NA,332,NA,321,221,"square",211212,NA,"True","prior_inference",1,2,3,18,6,5,NA,NA,NA,0.5,0,0.5,0,1,0,0.33333,0,0.66667,0.33333,0,0.66667,0,0.66667,0.33333,0.33333,0,0.66667,0.33333,0,0.66667,0,0.66667,0.33333,211212,1.1575038064963
"1987",2227,111,1973,12,"English","clouds",0,"circles",1,"squares",0,"blue things",0,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,223,NA,223,223,"striped",323232,NA,"False","prior_inference",2,1,3,23,23,23,0,1,0,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"1988",2228,111,1437,13,"English","blue things",0,"red things",0,"green things",0,"solid things",0.25,"striped things",0,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,233,NA,232,211,"circle",322111,NA,"True","prior_inference",1,3,2,26,17,2,NA,NA,NA,0.2,0,0.8,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,0,1,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,0,1,322111,199.824210398147
"1989",2229,111,1048,14,"English","clouds",0,"circles",0,"squares",1,"solid things",1,"striped things",0,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,312,NA,122,321,"red",212212,NA,"True","prior_inference",3,1,2,12,13,6,0,0,1,1,0,0,NA,NA,NA,0,0.33333,0.66667,0.66667,0,0.33333,0,0.66667,0.33333,0,0.33333,0.66667,0.66667,0,0.33333,0,0.66667,0.33333,212212,0.810930216216329
"1990",2230,111,1200,15,"English","clouds",0,"circles",0,"squares",1,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,321,NA,323,331,"striped",212232,NA,"True","prior_inference",2,1,3,6,24,9,0,0,1,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.66667,0.33333,0,213222,1.50407739677627
"2001",2241,112,1578,6,"english","blue things",0,"red things",0.6,"green things",0.2,"clouds",0,"circles",0,"squares",0.65,NA,NA,NA,NA,NA,NA,NA,312,NA,312,213,"solid",322121,NA,"True","prior_inference",2,3,1,12,12,20,0,0,1,NA,NA,NA,0,0.75,0.25,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.66667,0,322121,58.2022707459275
"2002",2242,112,288,7,"english","clouds",0.5,"circles",0.35,"squares",0.35,"solid things",0.15,"striped things",0.1,"polka-dotted things",0.6,NA,NA,NA,NA,NA,NA,NA,132,NA,322,133,"red",212222,NA,"True","prior_inference",3,1,2,16,15,25,0.41667,0.29167,0.29167,0.17647,0.11765,0.70588,NA,NA,NA,0.66667,0.33333,0,0.33333,0,0.66667,0.33333,0.66667,0,0.66667,0.33333,0,0.33333,0,0.66667,0.33333,0.66667,0,212222,95.2897493801834
