"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"1970",2170,108,536,15,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,322,NA,323,311,"red",112132,NA,"False","prior_inference",3,2,1,15,24,3,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.32424,0.34243,0.33333,0.32615,0.3477,0.32615,0.33333,0.33333,0.33333,0.32869,0.33798,0.33333,0.3289,0.34221,0.3289,113221,0
"1981",2221,111,1535,6,"English","blue things",1,"red things",0,"green things",0.2,"clouds",1,"circles",0.6,"squares",0,NA,NA,NA,NA,NA,NA,NA,111,NA,113,313,"solid",322112,NA,"True","prior_inference",2,3,1,1,19,21,0.625,0.375,0,NA,NA,NA,0.83333,0,0.16667,0.51852,0.33333,0.14815,0.33333,0.33333,0.33333,0.57143,0.33333,0.09524,0.59711,0.33333,0.06955,0.33333,0.33333,0.33333,0.62784,0.33333,0.03883,322112,0
"1982",2222,111,1453,7,"English","solid things",0.35,"striped things",0,"polka-dotted things",1,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,331,NA,211,221,"square",123211,NA,"False","prior_inference",1,2,3,9,2,5,NA,NA,NA,0.25926,0,0.74074,1,0,0,0.33333,0.09575,0.57092,0.12558,0.12558,0.74883,0.33333,0.33333,0.33333,0.33333,0.03883,0.62783,0.05504,0.05504,0.88991,0.33333,0.33333,0.33333,123211,0
"1983",2223,111,1057,8,"English","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,221,NA,311,111,"circle",113212,NA,"False","prior_inference",1,2,3,5,3,1,NA,NA,NA,0,1,0,1,0,0,0.12558,0.74883,0.12558,0.09575,0.57092,0.33333,0.33333,0.33333,0.33333,0.05504,0.88991,0.05504,0.03883,0.62783,0.33333,0.33333,0.33333,0.33333,113212,0
"1984",2224,111,31,9,"English","solid things",1,"striped things",0,"polka-dotted things",1,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,131,NA,233,223,"cloud",122112,NA,"False","prior_inference",1,2,3,7,26,23,NA,NA,NA,0.5,0,0.5,1,0,0,0.57092,0.09575,0.33333,0.33333,0.14851,0.51816,0.57092,0.33333,0.09575,0.62783,0.03883,0.33333,0.33333,0.06956,0.59711,0.62783,0.33333,0.03883,122112,0
"1985",2225,111,464,10,"English","blue things",0,"red things",1,"green things",0,"solid things",0,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,222,NA,211,133,"circle",211111,NA,"True","prior_inference",1,3,2,14,2,25,NA,NA,NA,0,1,0,0,1,0,0.14887,0.5178,0.33333,0.1249,0.74942,0.12568,0.1249,0.74942,0.12568,0.06956,0.5971,0.33333,0.05504,0.88992,0.05504,0.05504,0.88992,0.05504,211111,0
"1986",2226,111,779,11,"English","solid things",1,"striped things",0,"polka-dotted things",1,"blue things",0,"red things",1,"green things",0,NA,NA,NA,NA,NA,NA,NA,332,NA,321,221,"square",211212,NA,"True","prior_inference",1,2,3,18,6,5,NA,NA,NA,0.5,0,0.5,0,1,0,0.33333,0.14887,0.5178,0.33333,0.09549,0.57118,0.09549,0.57118,0.33333,0.33333,0.06956,0.5971,0.33333,0.03883,0.62784,0.03883,0.62784,0.33333,211212,0
"1987",2227,111,1973,12,"English","clouds",0,"circles",1,"squares",0,"blue things",0,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,223,NA,223,223,"striped",323232,NA,"False","prior_inference",2,1,3,23,23,23,0,1,0,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,0
"1988",2228,111,1437,13,"English","blue things",0,"red things",0,"green things",0,"solid things",0.25,"striped things",0,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,233,NA,232,211,"circle",322111,NA,"True","prior_inference",1,3,2,26,17,2,NA,NA,NA,0.2,0,0.8,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.14815,0.33333,0.51852,0.125,0.125,0.75,0.33333,0.33333,0.33333,0.06955,0.33333,0.59711,0.05504,0.05504,0.88993,322111,0
"1989",2229,111,1048,14,"English","clouds",0,"circles",0,"squares",1,"solid things",1,"striped things",0,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,312,NA,122,321,"red",212212,NA,"True","prior_inference",3,1,2,12,13,6,0,0,1,1,0,0,NA,NA,NA,0.14779,0.33333,0.51888,0.57118,0.09549,0.33333,0.14887,0.5178,0.33333,0.06955,0.33333,0.59712,0.62784,0.03883,0.33333,0.06956,0.5971,0.33333,212212,0
"1990",2230,111,1200,15,"English","clouds",0,"circles",0,"squares",1,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,321,NA,323,331,"striped",212232,NA,"True","prior_inference",2,1,3,6,24,9,0,0,1,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.33333,0.5178,0.14887,0.51888,0.33333,0.14779,0.33333,0.33333,0.33333,0.33333,0.5971,0.06956,0.59712,0.33333,0.06955,213222,0
"2001",2241,112,1578,6,"english","blue things",0,"red things",0.6,"green things",0.2,"clouds",0,"circles",0,"squares",0.65,NA,NA,NA,NA,NA,NA,NA,312,NA,312,213,"solid",322121,NA,"True","prior_inference",2,3,1,12,12,20,0,0,1,NA,NA,NA,0,0.75,0.25,0.33333,0.14815,0.51852,0.33333,0.33333,0.33333,0.33333,0.51852,0.14815,0.33333,0.15263,0.51403,0.33333,0.33333,0.33333,0.33333,0.51403,0.15263,322121,0
"2002",2242,112,288,7,"english","clouds",0.5,"circles",0.35,"squares",0.35,"solid things",0.15,"striped things",0.1,"polka-dotted things",0.6,NA,NA,NA,NA,NA,NA,NA,132,NA,322,133,"red",212222,NA,"True","prior_inference",3,1,2,16,15,25,0.41667,0.29167,0.29167,0.17647,0.11765,0.70588,NA,NA,NA,0.51888,0.33333,0.14779,0.33333,0.14779,0.51888,0.33333,0.5178,0.14887,0.51406,0.33333,0.15261,0.33333,0.15261,0.51406,0.33333,0.51398,0.15268,212222,0
"2003",2243,112,425,8,"english","solid things",0.1,"striped things",0.95,"polka-dotted things",0.15,"blue things",0.05,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,323,NA,331,311,"square",321112,NA,"True","prior_inference",1,2,3,24,9,3,NA,NA,NA,0.08333,0.79167,0.125,0.04762,0,0.95238,0.33333,0.33333,0.33333,0.125,0.75,0.125,0.09524,0.33333,0.57143,0.33333,0.33333,0.33333,0.12927,0.74145,0.12927,0.09898,0.33333,0.56769,321211,0
"2004",2244,112,13,9,"english","solid things",0.6,"striped things",0,"polka-dotted things",0,"clouds",0,"circles",0,"squares",0,NA,NA,NA,NA,NA,NA,NA,312,NA,333,133,"red",122112,NA,"False","prior_inference",3,2,1,12,27,25,0.33333,0.33333,0.33333,1,0,0,NA,NA,NA,0.14851,0.33333,0.51816,0.57092,0.33333,0.09575,0.33333,0.57092,0.09575,0.15266,0.33333,0.51401,0.56765,0.33333,0.09901,0.33333,0.56765,0.09901,122112,0
"2005",2245,112,2264,10,"english","clouds",0.15,"circles",0.15,"squares",0.55,"blue things",0.5,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,321,NA,321,311,"striped",213232,NA,"False","prior_inference",2,1,3,6,6,3,0.17647,0.17647,0.64706,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.14887,0.5178,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15268,0.51398,0.33333,0.33333,0.33333,0.33333,213232,0
"2006",2246,112,1997,11,"english","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,112,NA,112,112,"cloud",323232,NA,"False","prior_inference",1,3,2,10,10,10,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,0
"2007",2247,112,1095,12,"english","blue things",0.15,"red things",0.05,"green things",0.5,"solid things",0.1,"striped things",0.5,"polka-dotted things",0.2,NA,NA,NA,NA,NA,NA,NA,123,NA,321,221,"cloud",113212,NA,"False","prior_inference",1,3,2,22,6,5,NA,NA,NA,0.125,0.625,0.25,0.21429,0.07143,0.71429,0.74883,0.12558,0.12558,0.33333,0.33333,0.33333,0.09575,0.33333,0.57092,0.74137,0.12931,0.12931,0.33333,0.33333,0.33333,0.09901,0.33333,0.56765,113212,0
"2008",2248,112,497,13,"english","solid things",0,"striped things",0.2,"polka-dotted things",0.65,"clouds",0,"circles",0.25,"squares",0.8,NA,NA,NA,NA,NA,NA,NA,332,NA,222,111,"red",211111,NA,"True","prior_inference",3,2,1,18,14,1,0,0.2381,0.7619,0,0.23529,0.76471,NA,NA,NA,0.12568,0.1249,0.74942,0.12568,0.1249,0.74942,0.14887,0.5178,0.33333,0.12932,0.12927,0.74141,0.12932,0.12927,0.74141,0.15268,0.51398,0.33333,211111,0
"2009",2249,112,427,14,"english","blue things",0,"red things",0.7,"green things",0,"clouds",0.65,"circles",0.2,"squares",0.2,NA,NA,NA,NA,NA,NA,NA,112,NA,211,311,"solid",321112,NA,"True","prior_inference",2,3,1,10,2,3,0.61905,0.19048,0.19048,NA,NA,NA,0,1,0,0.75,0.125,0.125,0.33333,0.33333,0.33333,0.09524,0.57143,0.33333,0.74145,0.12927,0.12927,0.33333,0.33333,0.33333,0.09898,0.56769,0.33333,321211,0
"2010",2250,112,755,15,"english","blue things",0.25,"red things",0.6,"green things",0,"clouds",0.55,"circles",0.1,"squares",0,NA,NA,NA,NA,NA,NA,NA,112,NA,211,221,"solid",211212,NA,"True","prior_inference",2,3,1,10,2,5,0.84615,0.15385,0,NA,NA,NA,0.29412,0.70588,0,0.57118,0.09549,0.33333,0.5178,0.14887,0.33333,0.09549,0.57118,0.33333,0.56767,0.099,0.33333,0.51398,0.15268,0.33333,0.099,0.56767,0.33333,211212,0
"2021",2261,113,400,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,332,NA,322,323,"polka-dotted",122132,NA,"False","prior_inference",2,1,3,18,15,24,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.30433,0.36233,0.33333,0.35789,0.30878,0.33333,0.33333,0.33333,0.33333,0.2848,0.38187,0.33333,0.36663,0.30004,123221,0
"2022",2262,113,1612,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,323,NA,113,132,"green",211112,NA,"True","prior_inference",3,2,1,24,19,16,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.13529,0.33333,0.53137,0.09771,0.58626,0.31603,0.33333,0.32018,0.34648,0.21792,0.33333,0.44875,0.1979,0.49539,0.30671,0.33333,0.31296,0.35371,211211,0
"2023",2263,113,1328,8,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,111,NA,132,331,"solid",122122,NA,"False","prior_inference",2,3,1,1,16,9,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.35789,0.33333,0.30878,0.36233,0.33333,0.30433,0.35789,0.30878,0.33333,0.36663,0.33333,0.30004,0.38187,0.33333,0.2848,0.36663,0.30004,0.33333,122122,0
"2024",2264,113,1633,9,"English","blue things",0,"red things",1,"green things",0,"clouds",0,"circles",1,"squares",1,NA,NA,NA,NA,NA,NA,NA,312,NA,211,223,"solid",211112,NA,"True","prior_inference",2,3,1,12,2,23,0,0.5,0.5,NA,NA,NA,0,1,0,0.33333,0.13529,0.53137,0.34648,0.32018,0.33333,0.09771,0.58626,0.31603,0.33333,0.21792,0.44875,0.35371,0.31296,0.33333,0.1979,0.49539,0.30671,211211,0
"2025",2265,113,639,10,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,133,NA,132,321,"green",112121,NA,"False","prior_inference",3,2,1,25,16,6,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.35789,0.33333,0.30878,0.33333,0.30878,0.35789,0.31342,0.31342,0.37316,0.36663,0.33333,0.30004,0.33333,0.30004,0.36663,0.29933,0.29933,0.40135,112121,0
"2026",2266,113,72,11,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,232,NA,133,121,"circle",122111,NA,"False","prior_inference",1,2,3,17,25,4,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.30433,0.36233,0.33333,0.33333,0.30878,0.35789,0.31342,0.37316,0.31342,0.2848,0.38187,0.33333,0.33333,0.30004,0.36663,0.29933,0.40135,0.29933,122111,0
"2027",2267,113,1703,12,"English","clouds",0.5,"circles",1,"squares",0.5,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,231,NA,233,313,"polka-dotted",212112,NA,"True","prior_inference",2,1,3,8,26,21,0.25,0.5,0.25,NA,NA,NA,1,0,0,0.33333,0.34648,0.32018,0.32018,0.33333,0.34648,0.53137,0.33333,0.13529,0.33333,0.35371,0.31296,0.31296,0.33333,0.35371,0.44875,0.33333,0.21792,212112,0
"2028",2268,113,117,13,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,332,NA,312,221,"square",212111,NA,"True","prior_inference",1,3,2,18,12,5,NA,NA,NA,0.25,0.25,0.5,0.33333,0.33333,0.33333,0.33333,0.32018,0.34648,0.09771,0.31603,0.58626,0.32018,0.34648,0.33333,0.33333,0.31296,0.35371,0.1979,0.30671,0.49539,0.31296,0.35371,0.33333,212111,0
"2029",2269,113,472,14,"English","blue things",1,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,131,NA,113,222,"cloud",211111,NA,"True","prior_inference",1,3,2,7,19,14,NA,NA,NA,0.25,0.25,0.5,0.5,0.25,0.25,0.34648,0.32018,0.33333,0.09771,0.31603,0.58626,0.58626,0.31603,0.09771,0.35371,0.31296,0.33333,0.1979,0.30671,0.49539,0.49539,0.30671,0.1979,211111,0
"2030",2270,113,773,15,"English","blue things",0.5,"red things",1,"green things",0.5,"solid things",1,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,312,NA,333,233,"square",211212,NA,"True","prior_inference",1,3,2,12,27,26,NA,NA,NA,0.5,0.25,0.25,0.25,0.5,0.25,0.33333,0.32018,0.34648,0.53137,0.33333,0.13529,0.33333,0.53137,0.13529,0.33333,0.31296,0.35371,0.44875,0.33333,0.21792,0.33333,0.44875,0.21792,211212,0
"2041",2281,114,54,6,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,233,NA,132,322,"green",122111,NA,"False","prior_inference",3,1,2,26,16,15,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.32615,0.3477,0.32615,0.33333,0.32424,0.34243,0.33333,0.32267,0.344,0.33279,0.33442,0.33279,0.33333,0.33264,0.33403,0.33333,0.33252,0.33415,122111,0
"2042",2282,114,1018,7,"english","solid things",0.8,"striped things",0.1,"polka-dotted things",0.5,"blue things",0.5,"red things",0.1,"green things",0.85,NA,NA,NA,NA,NA,NA,NA,313,NA,322,223,"square",212212,NA,"True","prior_inference",1,2,3,21,15,23,NA,NA,NA,0.57143,0.07143,0.35714,0.34483,0.06897,0.58621,0.33333,0.32867,0.338,0.5301,0.13657,0.33333,0.33333,0.104,0.56267,0.33333,0.33298,0.33368,0.5291,0.13757,0.33333,0.33333,0.10387,0.5628,212212,0
"2043",2283,114,654,8,"english","solid things",0.85,"striped things",0.1,"polka-dotted things",0.5,"blue things",0.15,"red things",0.85,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,212,NA,221,113,"circle",212211,NA,"True","prior_inference",1,2,3,11,5,19,NA,NA,NA,0.58621,0.06897,0.34483,0.1,0.56667,0.33333,0.32867,0.338,0.33333,0.56267,0.104,0.33333,0.09612,0.57673,0.32714,0.33298,0.33368,0.33333,0.5628,0.10387,0.33333,0.09564,0.57149,0.33287,212211,0
"2044",2284,114,1695,9,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,112,NA,223,223,"solid",121212,NA,"False","prior_inference",2,1,3,10,23,23,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.344,0.32267,0.33333,0.344,0.32267,0.33333,0.33333,0.344,0.32267,0.33415,0.33252,0.33333,0.33415,0.33252,0.33333,0.33333,0.33415,0.33252,121212,0
"2045",2285,114,705,10,"english","blue things",0.2,"red things",1,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,322,NA,321,212,"square",212122,NA,"True","prior_inference",1,3,2,15,6,11,NA,NA,NA,0.33333,0.33333,0.33333,0.11765,0.58824,0.29412,0.33333,0.32867,0.338,0.32867,0.338,0.33333,0.104,0.56267,0.33333,0.33333,0.33298,0.33368,0.33298,0.33368,0.33333,0.10387,0.5628,0.33333,212122,0
"2046",2286,114,840,11,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,231,NA,332,113,"blue",112111,NA,"False","prior_inference",3,1,2,8,18,19,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.32615,0.3477,0.32615,0.32424,0.33333,0.34243,0.3477,0.32615,0.32615,0.33279,0.33442,0.33279,0.33264,0.33333,0.33403,0.33442,0.33279,0.33279,112111,0
"2047",2287,114,1654,12,"english","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,131,NA,213,213,"cloud",121212,NA,"False","prior_inference",1,3,2,7,20,20,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.344,0.32267,0.33333,0.32267,0.33333,0.344,0.344,0.33333,0.32267,0.33415,0.33252,0.33333,0.33252,0.33333,0.33415,0.33415,0.33333,0.33252,121212,0
"2048",2288,114,710,13,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.55,"blue things",0.5,"red things",0.8,"green things",0.25,NA,NA,NA,NA,NA,NA,NA,312,NA,313,122,"square",212122,NA,"True","prior_inference",1,2,3,12,21,13,NA,NA,NA,0.32258,0.32258,0.35484,0.32258,0.51613,0.16129,0.32867,0.33333,0.338,0.338,0.32867,0.33333,0.33333,0.56267,0.104,0.33298,0.33333,0.33368,0.33368,0.33298,0.33333,0.33333,0.5628,0.10387,212122,0
"2049",2289,114,2206,14,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.2,"striped things",0.8,"polka-dotted things",0.15,NA,NA,NA,NA,NA,NA,NA,122,NA,112,132,"red",323211,NA,"True","prior_inference",3,1,2,13,10,16,0.33333,0.33333,0.33333,0.17391,0.69565,0.13043,NA,NA,NA,0.33333,0.33333,0.33333,0.125,0.75,0.125,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.12539,0.74922,0.12539,0.33333,0.33333,0.33333,323211,0
"2050",2290,114,1185,15,"english","blue things",0.2,"red things",0.5,"green things",0.9,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,213,NA,211,113,"circle",212232,NA,"True","prior_inference",1,3,2,20,2,19,NA,NA,NA,0.33333,0.33333,0.33333,0.125,0.3125,0.5625,0.32867,0.338,0.33333,0.33333,0.33333,0.33333,0.104,0.33333,0.56267,0.33298,0.33368,0.33333,0.33333,0.33333,0.33333,0.10387,0.33333,0.5628,213222,0
"2061",2301,115,1005,6,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",1,"blue things",1,"red things",0.5,"green things",0,NA,NA,NA,NA,NA,NA,NA,131,NA,123,333,"cloud",212212,NA,"True","prior_inference",1,2,3,7,22,27,NA,NA,NA,0.25,0.25,0.5,0.66667,0.33333,0,0.34026,0.33333,0.32641,0.33333,0.10427,0.5624,0.53043,0.33333,0.13624,0.33688,0.33333,0.32978,0.33333,0.01846,0.6482,0.63336,0.33333,0.03331,212212,0
"2062",2302,115,1723,7,"English","clouds",0.5,"circles",0.5,"squares",0.8,"solid things",1,"striped things",0,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,321,123,"blue",212112,NA,"True","prior_inference",3,1,2,3,6,22,0.27778,0.27778,0.44444,0.66667,0,0.33333,NA,NA,NA,0.32641,0.33333,0.34026,0.53043,0.13624,0.33333,0.34026,0.33333,0.32641,0.32978,0.33333,0.33688,0.63336,0.03331,0.33333,0.33688,0.33333,0.32978,212112,0
"2063",2303,115,2240,8,"English","blue things",0,"red things",0,"green things",1,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,323,NA,322,321,"square",323211,NA,"True","prior_inference",1,3,2,24,15,6,NA,NA,NA,0.33333,0.33333,0.33333,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.125,0.125,0.75,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.02628,0.02628,0.94743,323211,0
"2064",2304,115,986,9,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,323,NA,231,211,"square",121112,NA,"False","prior_inference",1,3,2,24,8,2,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.31766,0.34901,0.32272,0.35457,0.32272,0.31766,0.33333,0.34901,0.33333,0.32612,0.34055,0.32849,0.34302,0.32849,0.32612,0.33333,0.34055,121211,0
"2065",2305,115,790,10,"English","blue things",0.5,"red things",0,"green things",0.95,"solid things",0.5,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,223,NA,232,332,"circle",211212,NA,"True","prior_inference",1,3,2,23,17,18,NA,NA,NA,0.33333,0.66667,0,0.34483,0,0.65517,0.33333,0.34026,0.32641,0.33333,0.53043,0.13624,0.33333,0.13624,0.53043,0.33333,0.33688,0.32978,0.33333,0.63336,0.03331,0.33333,0.03331,0.63336,211212,0
"2066",2306,115,1185,11,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0,"red things",0.5,"green things",0.95,NA,NA,NA,NA,NA,NA,NA,213,NA,211,113,"circle",212232,NA,"True","prior_inference",1,2,3,20,2,19,NA,NA,NA,0.33333,0.33333,0.33333,0,0.34483,0.65517,0.32641,0.34026,0.33333,0.33333,0.33333,0.33333,0.10427,0.33333,0.5624,0.32978,0.33688,0.33333,0.33333,0.33333,0.33333,0.01846,0.33333,0.6482,213222,0
"2067",2307,115,947,12,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,132,NA,132,211,"cloud",212121,NA,"False","prior_inference",1,2,3,16,16,2,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.34026,0.32641,0.33333,0.32641,0.33333,0.34026,0.32641,0.34026,0.33333,0.33688,0.32978,0.33333,0.32978,0.33333,0.33688,0.32978,0.33688,0.33333,212121,0
"2068",2308,115,852,13,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,223,NA,231,313,"striped",112122,NA,"False","prior_inference",2,3,1,23,8,21,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.34668,0.31999,0.32272,0.35457,0.32272,0.31999,0.33333,0.34668,0.33333,0.34035,0.32632,0.32849,0.34302,0.32849,0.32632,0.33333,0.34035,112122,0
"2069",2309,115,1591,14,"English","clouds",0.05,"circles",0.8,"squares",0.8,"solid things",0.5,"striped things",0,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,333,NA,333,123,"green",322121,NA,"True","prior_inference",3,1,2,27,27,22,0.0303,0.48485,0.48485,0.33333,0,0.66667,NA,NA,NA,0.14815,0.33333,0.51852,0.33333,0.14815,0.51852,0.33333,0.33333,0.33333,0.03415,0.33333,0.63252,0.33333,0.03415,0.63252,0.33333,0.33333,0.33333,322121,0
"2070",2310,115,1659,15,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,333,NA,111,111,"polka-dotted",121212,NA,"False","prior_inference",2,3,1,27,1,1,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.31766,0.33333,0.34901,0.31766,0.33333,0.34901,0.31766,0.33333,0.34901,0.32612,0.33333,0.34055,0.32612,0.33333,0.34055,0.32612,0.33333,0.34055,121212,0
"2081",2321,116,746,6,"English","clouds",0.75,"circles",0.2,"squares",0,"blue things",0.05,"red things",0,"green things",0.75,NA,NA,NA,NA,NA,NA,NA,123,NA,323,132,"striped",212122,NA,"True","prior_inference",2,1,3,22,24,16,0.78947,0.21053,0,NA,NA,NA,0.0625,0,0.9375,0.51888,0.33333,0.14779,0.33333,0.5178,0.14887,0.33333,0.14887,0.5178,0.59318,0.33333,0.07349,0.33333,0.59317,0.07349,0.33333,0.07349,0.59317,212122,0
"2082",2322,116,1446,7,"English","solid things",0.05,"striped things",1,"polka-dotted things",0,"blue things",0.05,"red things",0.05,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,223,NA,221,212,"circle",322111,NA,"True","prior_inference",1,2,3,23,5,11,NA,NA,NA,0.04762,0.95238,0,0.08333,0.08333,0.83333,0.33333,0.33333,0.33333,0.14815,0.51852,0.33333,0.125,0.125,0.75,0.33333,0.33333,0.33333,0.07349,0.59318,0.33333,0.05833,0.05833,0.88334,322111,0
