"","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type"
"2401","120","1357","6","English","solid things","1","striped things","0.9","polka-dotted things","0.1","clouds","0.9","circles","1","squares","0",NA,NA,NA,NA,NA,NA,NA,"113",NA,"212","311","green","113211",NA,"False","prior_inference"
"2402","120","2038","7","English","solid things","0.95","striped things","1","polka-dotted things","1","blue things","1","red things","0.05","green things","0",NA,NA,NA,NA,NA,NA,NA,"111",NA,"112","121","cloud","322122",NA,"True","prior_inference"
"2403","120","959","8","English","solid things","0.95","striped things","1","polka-dotted things","0","clouds","1","circles","0.05","squares","1",NA,NA,NA,NA,NA,NA,NA,"322",NA,"113","133","red","121112",NA,"False","prior_inference"
"2404","120","1475","9","English","solid things","0.9","striped things","1","polka-dotted things","0","clouds","1","circles","1","squares","0",NA,NA,NA,NA,NA,NA,NA,"133",NA,"332","232","green","123211",NA,"False","prior_inference"
"2405","120","1514","10","English","solid things","1","striped things","0","polka-dotted things","1","blue things","1","red things","0","green things","1",NA,NA,NA,NA,NA,NA,NA,"123",NA,"133","132","cloud","322112",NA,"True","prior_inference"
"2406","120","1643","11","English","blue things","1","red things","0.1","green things","1","clouds","1","circles","0","squares","1",NA,NA,NA,NA,NA,NA,NA,"222",NA,"323","133","striped","211112",NA,"True","prior_inference"
"2407","120","1009","12","English","blue things","1","red things","1","green things","1","clouds","0","circles","0.1","squares","0.05",NA,NA,NA,NA,NA,NA,NA,"223",NA,"122","232","striped","212212",NA,"True","prior_inference"
"2408","120","1006","13","English","solid things","1","striped things","0","polka-dotted things","1","blue things","0","red things","1","green things","1",NA,NA,NA,NA,NA,NA,NA,"121",NA,"112","222","cloud","212212",NA,"True","prior_inference"
"2409","120","344","14","English","clouds","0.95","circles","0","squares","0.1","solid things","1","striped things","0","polka-dotted things","1",NA,NA,NA,NA,NA,NA,NA,"223",NA,"323","122","green","213211",NA,"True","prior_inference"
"2410","120","53","15","English","clouds","1","circles","0","squares","1","blue things","0.95","red things","0","green things","1",NA,NA,NA,NA,NA,NA,NA,"223",NA,"212","311","striped","122111",NA,"False","prior_inference"
"2411","120","1999","17","English","solid","1","blue","0","circle","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"211","211","211",NA,NA,"323232","False","utterance_choice"
"2412","120","1995","18","English","cloud","0","polka-dotted","0","blue","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"131","131","131",NA,NA,"323232","False","utterance_choice"
"2413","120","634","19","English","striped","1","solid","0","cloud","1","green","1","red","0.75","blue","1","square","1",NA,NA,NA,NA,"7",NA,"123","121","312",NA,NA,"112121","True","utterance_choice"
"2414","120","1659","20","English","square","1","polka-dotted","0","blue","1","green","1","cloud","1","solid","1",NA,NA,NA,NA,NA,NA,"6",NA,"333","111","111",NA,NA,"121212","False","utterance_choice"
"2415","120","500","21","English","polka-dotted","0","red","1","green","1","square","1","blue","0.95","circle","1","solid","1","striped","1",NA,NA,"8",NA,"321","313","232",NA,NA,"211111","True","utterance_choice"
"2416","120","1015","22","English","solid","1","red","1","circle","1","polka-dotted","0","green","1","cloud","1",NA,NA,NA,NA,NA,NA,"6",NA,"112","232","213",NA,NA,"212212","True","utterance_choice"
"2417","120","192","23","English","solid","0","cloud","1","striped","1","red","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"122","112","112",NA,NA,"323212","True","utterance_choice"
"2418","120","2060","24","English","square","1","green","1","striped","1","circle","1","cloud","1","polka-dotted","0","solid","1",NA,NA,NA,NA,"7",NA,"123","213","333",NA,NA,"321111","True","utterance_choice"
"2419","120","1271","25","English","blue","1","green","1","red","1","square","1","striped","0","circle","1","solid","1","polka-dotted","0","cloud","1","9",NA,"122","311","233",NA,NA,"111111","False","utterance_choice"
"2420","120","1905","26","English","polka-dotted","0","square","1","green","1","circle","1","solid","1","blue","1","striped","1",NA,NA,NA,NA,"7",NA,"323","231","211",NA,NA,"111212","True","utterance_choice"
"2421","121","1098","6","english","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"312",NA,"211","111","square","113212",NA,"False","prior_inference"
"2422","121","1078","7","english","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"123",NA,"213","313","cloud","113212",NA,"False","prior_inference"
"2423","121","1509","8","english","blue things","0","red things","0.5","green things","0.7","clouds","0.5","circles","1","squares","0",NA,NA,NA,NA,NA,NA,NA,"213",NA,"313","311","solid","322112",NA,"True","prior_inference"
"2424","121","1020","9","english","blue things","0.5","red things","1","green things","0","solid things","0.5","striped things","1","polka-dotted things","0",NA,NA,NA,NA,NA,NA,NA,"122",NA,"133","323","cloud","212212",NA,"True","prior_inference"
"2425","121","1756","10","english","blue things","0","red things","0.5","green things","0.75","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"223",NA,"223","221","circle","322132",NA,"True","prior_inference"
"2426","121","2010","11","english","clouds","0.5","circles","0","squares","1","blue things","0.5","red things","0","green things","1",NA,NA,NA,NA,NA,NA,NA,"313",NA,"312","213","solid","322122",NA,"True","prior_inference"
"2427","121","855","12","english","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"233",NA,"211","323","polka-dotted","112122",NA,"False","prior_inference"
"2428","121","14","13","english","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"331",NA,"323","223","blue","122112",NA,"False","prior_inference"
"2429","121","1740","14","english","blue things","0.5","red things","0","green things","1","clouds","0.8","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"113",NA,"112","332","solid","212112",NA,"True","prior_inference"
"2430","121","1146","15","english","clouds","1","circles","0.5","squares","0","solid things","0","striped things","1","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"123",NA,"313","313","green","321212",NA,"True","prior_inference"
"2431","121","2043","17","english","red","1","circle","0","blue","0","polka-dotted","1","striped","0",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"232","231","222",NA,NA,"322122","True","utterance_choice"
"2432","121","1669","18","english","green","0","striped","0","red","0.5","cloud","0","solid","0.5","square","0.5",NA,NA,NA,NA,NA,NA,"6",NA,"123","312","312",NA,NA,"121212","False","utterance_choice"
"2433","121","22","19","english","striped","1","blue","0","cloud","1","green","1","polka-dotted","0","circle","0",NA,NA,NA,NA,NA,NA,"6",NA,"233","123","121",NA,NA,"122112","True","utterance_choice"
"2434","121","917","20","english","red","0.5","striped","0","circle","0.5","green","0.5","solid","0","cloud","0",NA,NA,NA,NA,NA,NA,"6",NA,"223","223","112",NA,NA,"212121","False","utterance_choice"
"2435","121","1983","21","english","polka-dotted","0.5","blue","0.5","cloud","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"131","131","131",NA,NA,"323232","False","utterance_choice"
"2436","121","307","22","english","cloud","0","circle","0","solid","0","polka-dotted","0.7","blue","1","square","0",NA,NA,NA,NA,NA,NA,"6",NA,"131","331","211",NA,NA,"213211","True","utterance_choice"
"2437","121","1249","23","english","blue","0","green","0","striped","1","solid","0","red","0","square","0","cloud","1",NA,NA,NA,NA,"7",NA,"323","122","111",NA,NA,"112112","True","utterance_choice"
"2438","121","946","24","english","red","0","square","0.5","blue","0.5","striped","0.5","cloud","0","polka-dotted","0",NA,NA,NA,NA,NA,NA,"6",NA,"321","321","132",NA,NA,"212121","False","utterance_choice"
"2439","121","1078","25","english","square","0","green","1","circle","0","striped","0","cloud","0","solid","1",NA,NA,NA,NA,NA,NA,"6",NA,"123","213","313",NA,NA,"113212","True","utterance_choice"
"2440","121","1522","26","english","cloud","0","solid","0.75","circle","0.75","red","1","striped","0",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"222","212","112",NA,NA,"322112","True","utterance_choice"
"2441","122","930","6","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"331",NA,"331","112","polka-dotted","212121",NA,"False","prior_inference"
"2442","122","1713","7","English","solid things","0.5","striped things","0.05","polka-dotted things","0.8","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"333",NA,"323","121","green","212112",NA,"True","prior_inference"
"2443","122","360","8","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.2",NA,NA,NA,NA,NA,NA,NA,"311",NA,"331","333","solid","122132",NA,"False","prior_inference"
"2444","122","2196","9","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"131",NA,"223","212","cloud","121111",NA,"False","prior_inference"
"2445","122","759","10","English","blue things","0.9","red things","0.5","green things","0.15","solid things","0.15","striped things","0.5","polka-dotted things","0.8",NA,NA,NA,NA,NA,NA,NA,"131",NA,"113","313","cloud","211212",NA,"True","prior_inference"
"2446","122","347","11","English","blue things","0.15","red things","0.85","green things","0.5","clouds","0.5","circles","0.45","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"132",NA,"131","123","polka-dotted","213211",NA,"True","prior_inference"
"2447","122","699","12","English","clouds","0.9","circles","0.5","squares","0.1","blue things","0.1","red things","0.75","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"122",NA,"321","113","striped","212211",NA,"True","prior_inference"
"2448","122","1843","13","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"133",NA,"132","322","green","122121",NA,"False","prior_inference"
"2449","122","2066","14","English","blue things","0.15","red things","0.2","green things","0.9","solid things","0.15","striped things","0.8","polka-dotted things","0.25",NA,NA,NA,NA,NA,NA,NA,"323",NA,"312","331","square","321111",NA,"True","prior_inference"
"2450","122","2022","15","English","solid things","0.1","striped things","0.5","polka-dotted things","0.85","blue things","0.3","red things","0.85","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"131",NA,"132","111","cloud","322122",NA,"True","prior_inference"
"2451","122","1130","17","English","red","0.8","cloud","0.75","square","0.7","blue","0.2","solid","0.5",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"111","312","312",NA,NA,"321212","True","utterance_choice"
"2452","122","1952","18","English","polka-dotted","0.5","blue","0.5","cloud","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"131","131","131",NA,NA,"323232","False","utterance_choice"
"2453","122","909","19","English","square","0.5","red","0.85","green","0.8","cloud","0.5","striped","0.75","solid","0.85",NA,NA,NA,NA,NA,NA,"6",NA,"323","323","112",NA,NA,"212121","False","utterance_choice"
"2454","122","789","20","English","circle","0.5","polka-dotted","0.9","cloud","0.5","blue","0.75","red","0.85","striped","0.75",NA,NA,NA,NA,NA,NA,"6",NA,"231","222","122",NA,NA,"211212","True","utterance_choice"
"2455","122","627","21","English","cloud","0.5","striped","0.85","square","0.5","green","0.9","polka-dotted","0.85","red","0.85","blue","0.8",NA,NA,NA,NA,"7",NA,"322","323","131",NA,NA,"112121","True","utterance_choice"
"2456","122","2227","22","English","square","0.85","polka-dotted","0.5","circle","0.85","blue","0.5","cloud","0.8",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"231","131","331",NA,NA,"323211","True","utterance_choice"
"2457","122","944","23","English","red","0.85","circle","0.5","polka-dotted","0.9","blue","0.8","square","0.5","striped","0.8",NA,NA,NA,NA,NA,NA,"6",NA,"331","331","222",NA,NA,"212121","False","utterance_choice"
"2458","122","323","24","English","blue","0.7","striped","0.8","solid","0.8","green","0.8","cloud","0.5","red","0.9",NA,NA,NA,NA,NA,NA,"6",NA,"121","123","112",NA,NA,"213211","True","utterance_choice"
"2459","122","636","25","English","cloud","0.8","polka-dotted","0.5","red","0.85","green","0.85","square","0.8","blue","0.8","solid","0.5",NA,NA,NA,NA,"7",NA,"312","311","133",NA,NA,"112121","True","utterance_choice"
"2460","122","922","26","English","striped","0.5","red","0.8","polka-dotted","0.5","circle","0.85","blue","0.8","square","0.85",NA,NA,NA,NA,NA,NA,"6",NA,"222","222","331",NA,NA,"212121","False","utterance_choice"
"2461","123","1730","6","English","clouds","0.5","circles","0.95","squares","0","solid things","0.95","striped things","0.05","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"211",NA,"311","323","blue","212112",NA,"True","prior_inference"
"2462","123","825","7","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"131",NA,"221","312","cloud","112111",NA,"False","prior_inference"
"2463","123","2209","8","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0","circles","0","squares","0.95",NA,NA,NA,NA,NA,NA,NA,"333",NA,"133","233","green","323211",NA,"True","prior_inference"
"2464","123","1538","9","English","solid things","0.05","striped things","0.9","polka-dotted things","0.5","blue things","0.5","red things","0.05","green things","0.95",NA,NA,NA,NA,NA,NA,NA,"223",NA,"222","212","circle","322112",NA,"True","prior_inference"
"2465","123","2063","10","English","blue things","0","red things","0","green things","0.95","solid things","0.95","striped things","0","polka-dotted things","0",NA,NA,NA,NA,NA,NA,NA,"213",NA,"221","232","circle","321111",NA,"True","prior_inference"
"2466","123","51","11","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"211",NA,"121","323","solid","122111",NA,"False","prior_inference"
"2467","123","546","12","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"213",NA,"233","123","solid","112132",NA,"False","prior_inference"
"2468","123","611","13","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"231",NA,"131","312","circle","112121",NA,"False","prior_inference"
"2469","123","726","14","English","clouds","0.95","circles","0.05","squares","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"113",NA,"213","132","solid","212122",NA,"True","prior_inference"
"2470","123","2213","15","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.95","striped things","0","polka-dotted things","0",NA,NA,NA,NA,NA,NA,NA,"112",NA,"122","132","red","323211",NA,"True","prior_inference"
"2471","123","955","17","English","blue","0","striped","0","green","0","circle","0","red","0","solid","0","square","0.95",NA,NA,NA,NA,"7",NA,"222","311","313",NA,NA,"121112","True","utterance_choice"
"2472","123","948","18","English","red","0.5","cloud","0.5","solid","0.5","square","0.5","striped","0.5","blue","0.5",NA,NA,NA,NA,NA,NA,"6",NA,"322","322","111",NA,NA,"212121","False","utterance_choice"
"2473","123","1661","19","English","circle","0.5","green","0.5","striped","0.5","polka-dotted","0.5","square","0.5","red","0.5",NA,NA,NA,NA,NA,NA,"6",NA,"322","233","233",NA,NA,"121212","False","utterance_choice"
"2474","123","268","20","English","circle","0","solid","0","green","0","cloud","0.95","striped","0.5","blue","0",NA,NA,NA,NA,NA,NA,"6",NA,"123","111","223",NA,NA,"212222","True","utterance_choice"
"2475","123","847","21","English","green","0","circle","0.95","polka-dotted","0.05","striped","0","red","0","blue","0","cloud","0.05","solid","0.05",NA,NA,"8",NA,"223","232","111",NA,NA,"112111","True","utterance_choice"
"2476","123","1671","22","English","green","0.5","solid","0.5","cloud","0.5","striped","0.5","red","0.5","square","0.5",NA,NA,NA,NA,NA,NA,"6",NA,"122","313","313",NA,NA,"121212","False","utterance_choice"
"2477","123","1851","23","English","striped","0","green","0.95","square","0","polka-dotted","0","circle","0",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"233","323","323",NA,NA,"123212","True","utterance_choice"
"2478","123","2106","24","English","polka-dotted","0","striped","0","solid","0","cloud","0.05","green","0","square","0","circle","0.05","blue","1",NA,NA,"8",NA,"233","311","121",NA,NA,"111112","True","utterance_choice"
"2479","123","1987","25","English","green","0.5","square","0.5","solid","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"313","313","313",NA,NA,"323232","False","utterance_choice"
"2480","123","108","26","English","square","0","red","0","striped","0.95","solid","0","circle","0","cloud","0","green","0",NA,NA,NA,NA,"7",NA,"322","122","213",NA,NA,"212111","True","utterance_choice"
"2481","124","931","6","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"221",NA,"221","312","circle","212121",NA,"False","prior_inference"
"2482","124","661","7","English","clouds","0.5","circles","0.5","squares","0.65","solid things","0.7","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"312",NA,"222","333","red","212211",NA,"True","prior_inference"
"2483","124","157","8","English","blue things","0.5","red things","0.45","green things","0.7","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"213",NA,"212","212","solid","323212",NA,"True","prior_inference"
"2484","124","193","9","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.7",NA,NA,NA,NA,NA,NA,NA,"332",NA,"322","322","red","323212",NA,"True","prior_inference"
"2485","124","1085","10","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"111",NA,"133","123","solid","113212",NA,"False","prior_inference"
"2486","124","642","11","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"222",NA,"322","111","circle","112121",NA,"False","prior_inference"
"2487","124","149","12","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.65","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"212",NA,"213","331","solid","212111",NA,"True","prior_inference"
"2488","124","1769","13","English","solid things","0.65","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.6",NA,NA,NA,NA,NA,NA,NA,"313",NA,"313","323","square","322132",NA,"True","prior_inference"
"2489","124","1508","14","English","blue things","0.65","red things","0.5","green things","0.5","solid things","0.5","striped things","0.6","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"211",NA,"213","233","circle","322112",NA,"True","prior_inference"
"2490","124","1651","15","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"112",NA,"323","323","red","121212",NA,"False","prior_inference"
"2491","124","1376","17","English","cloud","0","polka-dotted","0","solid","0","square","0","circle","0","striped","0","red","1",NA,NA,NA,NA,"7",NA,"322","132","212",NA,NA,"113211","True","utterance_choice"
"2492","124","1700","18","English","green","0","cloud","0","square","0","solid","0.65","striped","0","blue","0",NA,NA,NA,NA,NA,NA,"6",NA,"111","323","323",NA,NA,"121212","False","utterance_choice"
"2493","124","1079","19","English","green","0","polka-dotted","0","solid","0","cloud","1","red","0","blue","0",NA,NA,NA,NA,NA,NA,"6",NA,"112","133","131",NA,NA,"113212","True","utterance_choice"
"2494","124","583","20","English","solid","0","polka-dotted","0","cloud","0","green","1","square","0",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"133","333","313",NA,NA,"213212","True","utterance_choice"
"2495","124","523","21","English","square","0","polka-dotted","0","circle","0","solid","0","red","1","cloud","0",NA,NA,NA,NA,NA,NA,"6",NA,"212","112","332",NA,NA,"112132","True","utterance_choice"
"2496","124","1976","22","English","polka-dotted","1","blue","1","square","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"331","331","331",NA,NA,"323232","False","utterance_choice"
"2497","124","1008","23","English","striped","1","red","0","circle","0","blue","0","square","0","solid","0",NA,NA,NA,NA,NA,NA,"6",NA,"322","221","212",NA,NA,"212212","True","utterance_choice"
"2498","124","924","24","English","cloud","0","blue","0","circle","0","solid","0","polka-dotted","0","green","0",NA,NA,NA,NA,NA,NA,"6",NA,"211","211","133",NA,NA,"212121","False","utterance_choice"
"2499","124","1961","25","English","green","1","solid","1","square","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"313","313","313",NA,NA,"323232","False","utterance_choice"
"2500","124","1431","26","English","blue","0","red","0","striped","0","square","0","green","0","polka-dotted","1",NA,NA,NA,NA,NA,NA,"6",NA,"331","333","322",NA,NA,"322111","True","utterance_choice"
"2501","125","612","6","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"312",NA,"311","123","red","112121",NA,"False","prior_inference"
"2502","125","1515","7","English","solid things","0.1","striped things","0","polka-dotted things","0.95","blue things","0.6","red things","0.5","green things","0.1",NA,NA,NA,NA,NA,NA,NA,"231",NA,"221","223","circle","322112",NA,"True","prior_inference"
"2503","125","1593","8","English","blue things","0.8","red things","0.1","green things","0.5","solid things","0.5","striped things","0.8","polka-dotted things","0.1",NA,NA,NA,NA,NA,NA,NA,"321",NA,"321","332","square","322121",NA,"True","prior_inference"
"2504","125","1554","9","English","solid things","0.5","striped things","0.05","polka-dotted things","0.85","blue things","0.85","red things","0.1","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"131",NA,"131","122","cloud","322121",NA,"True","prior_inference"
"2505","125","808","10","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"211",NA,"112","323","blue","112111",NA,"False","prior_inference"
"2506","125","273","11","English","solid things","0.5","striped things","0.05","polka-dotted things","0.9","clouds","0.5","circles","0.95","squares","0.05",NA,NA,NA,NA,NA,NA,NA,"233",NA,"323","231","green","212222",NA,"True","prior_inference"
"2507","125","1637","12","English","blue things","0","red things","0.9","green things","0.5","clouds","0.9","circles","0.5","squares","0.05",NA,NA,NA,NA,NA,NA,NA,"122",NA,"321","333","striped","211112",NA,"True","prior_inference"
"2508","125","2318","13","English","clouds","0.5","circles","0.5","squares","0.7","solid things","0.5","striped things","0.6","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"323",NA,"322","322","green","123232",NA,"False","prior_inference"
"2509","125","1823","14","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.65",NA,NA,NA,NA,NA,NA,NA,"332",NA,"132","123","square","122121",NA,"False","prior_inference"
"2510","125","1771","15","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.8","circles","0.05","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"121",NA,"121","221","striped","322132",NA,"True","prior_inference"
"2511","125","1952","17","English","polka-dotted","0.45","blue","0.45","cloud","0.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"131","131","131",NA,NA,"323232","False","utterance_choice"
"2512","125","1272","18","English","polka-dotted","1","red","0","solid","0.05","square","0.95","striped","0","cloud","0","green","0.95","circle","0.05","blue","0.05","9",NA,"122","333","211",NA,NA,"111111","False","utterance_choice"
"2513","125","606","19","English","striped","0","green","0.95","blue","0","solid","0","polka-dotted","1","cloud","0","circle","0.95",NA,NA,NA,NA,"7",NA,"213","233","121",NA,NA,"112121","True","utterance_choice"
"2514","125","493","20","English","green","0.95","solid","0.95","circle","0.05","cloud","1","square","0","blue","0","polka-dotted","0.05","red","0.05",NA,NA,"8",NA,"113","211","332",NA,NA,"211111","True","utterance_choice"
"2515","125","1932","21","English","red","0","polka-dotted","0.95","square","1","green","0.95","cloud","0","striped","0","circle","0",NA,NA,NA,NA,"7",NA,"333","222","122",NA,NA,"111212","True","utterance_choice"
"2516","125","1289","22","English","red","0.05","green","0","solid","0.95","polka-dotted","0.05","circle","0.5","striped","0.5","blue","0.5","square","0.5","cloud","0.5","9",NA,"133","211","322",NA,NA,"111111","False","utterance_choice"
"2517","125","590","23","English","polka-dotted","0.5","cloud","0.5","circle","1","green","0.5","red","0.5",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"233","133","132",NA,NA,"213212","True","utterance_choice"
"2518","125","785","24","English","polka-dotted","0.95","square","0.55","red","0.1","cloud","0.5","blue","0.5","striped","0.5",NA,NA,NA,NA,NA,NA,"6",NA,"122","321","331",NA,NA,"211212","True","utterance_choice"
"2519","125","2350","25","English","cloud","0.5","blue","0.5","striped","0.5","polka-dotted","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"131","121","121",NA,NA,"123232","True","utterance_choice"
"2520","125","1967","26","English","green","0.95","cloud","0.95","solid","0.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"113","113","113",NA,NA,"323232","False","utterance_choice"
"2521","126","1508","6","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"211",NA,"213","233","circle","322112",NA,"True","prior_inference"
"2522","126","644","7","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","1",NA,NA,NA,NA,NA,NA,NA,"231",NA,"232","313","blue","112121",NA,"False","prior_inference"
"2523","126","1010","8","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","1","squares","0",NA,NA,NA,NA,NA,NA,NA,"212",NA,"311","332","solid","212212",NA,"True","prior_inference"
"2524","126","2070","9","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","1","circles","0","squares","0",NA,NA,NA,NA,NA,NA,NA,"111",NA,"331","221","blue","321111",NA,"True","prior_inference"
"2525","126","253","10","English","solid things","0","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","1","green things","0",NA,NA,NA,NA,NA,NA,NA,"332",NA,"313","132","square","212222",NA,"True","prior_inference"
"2526","126","1325","11","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"321",NA,"332","231","striped","122122",NA,"False","prior_inference"
"2527","126","97","12","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"221",NA,"232","112","blue","122111",NA,"False","prior_inference"
"2528","126","1792","13","English","clouds","0.5","circles","0","squares","0.5","solid things","1","striped things","0.5","polka-dotted things","0",NA,NA,NA,NA,NA,NA,NA,"311",NA,"311","331","blue","322132",NA,"True","prior_inference"
"2529","126","1226","14","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"211",NA,"232","133","blue","112112",NA,"False","prior_inference"
"2530","126","404","15","English","clouds","0","circles","0","squares","1","blue things","0","red things","1","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"322",NA,"221","121","striped","321112",NA,"True","prior_inference"
"2531","126","399","17","English","square","1","striped","0.5","blue","0.5","circle","0.5","polka-dotted","0.5",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"231","331","321",NA,NA,"122132","True","utterance_choice"
"2532","126","353","18","English","square","0.5","circle","0.5","striped","1","green","0.5","red","0.5",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"222","223","323",NA,NA,"122132","True","utterance_choice"
